Invoice ID,Customer Name,Invoice Date,Due Date,Amount,Region
INV-12383,Meridian Solutions,2025-03-31,2025-05-30,2017.09,LATAM
INV-10599,Granite Group,2025-08-27,2025-09-11,992.41,APAC
INV-11341,Bluepeak Retail,2025-04-09,2025-04-24,1710.46,APAC
INV-12105,Sterling Retail,2025-03-26,2025-04-25,507.52,LATAM
INV-12163,Meridian Supply Co.,2025-10-29,2025-11-13,2317.86,North America
INV-11614,Anchor Manufacturing,2025-05-12,2025-05-27,1380.15,EMEA
INV-10569,Summit Holdings,2025-08-24,2025-09-23,274.87,APAC
INV-11300,Cedar Logistics,2025-02-15,2025-03-17,1977.38,APAC
INV-12489,Vantage Partners,2025-11-03,2025-12-03,1514.51,North America
INV-10109,Pinnacle Logistics,2025-02-12,2025-04-13,1866.45,EMEA
INV-12249,Vantage Manufacturing,2025-10-26,2025-12-10,1248.62,
INV-11100,Ironwood Group,2025-10-15,2025-12-14,2021.99,North America
 INV-12935 ,Sterling Group,2025-07-21,2025-08-05,3256.61,APAC
INV-10319,Crescent Solutions,2025-03-03,2025-03-18,1981.78,LATAM
INV-11124,Crescent Group,2025-10-07,2025-11-06,529.16,
INV-10701,Pinnacle Holdings,2025-06-28,2025-07-28,924.77,EMEA
INV-11035,,2025-06-27,2025-08-26,958.27,EMEA
INV-12808,Meridian Partners,2025-10-05,2025-11-04,699.42,APAC
INV-12833,Silverline Holdings,2025-11-18,2025-12-18,6042.66,EMEA
INV-11178,Silverline Solutions,2025-10-21,2025-11-20,1354.92,EMEA
INV-11955,Meridian Manufacturing,2025-03-24,2025-05-23,866.02,North America
INV-12099,Silverline Partners,2025-07-04,2025-09-02,365.63,EMEA
INV-12948,Atlas Consulting,2025-09-26,2025-11-10,150.0,EMEA
INV-11011,Granite Holdings,2025-04-17,2025-06-16,4844.77,APAC
INV-10464,Bluepeak Group,2025-06-13,2025-07-13,1794.68,North America
INV-10818 ,Ironwood Holdings,2025-12-06,2026-01-05,3296.67,APAC
INV-10450,Silverline Holdings,2025-04-11,2025-06-10,570.61,APAC
INV-11293,Brightpath Partners,2025-11-17,2025-12-17,1472.23,EMEA
INV-11967,Atlas Retail,2025-01-11,2025-01-26,1239.42,EMEA
INV-11004,Sterling Holdings,2025-08-04,2025-10-03,826.96,APAC
INV-10508,Cascade Supply Co.,2025-09-03,2025-10-03,680.21,APAC
INV-12323,Meridian Supply Co.,2025-01-17,2025-03-18,2235.0,North America
INV-11226,Cascade Supply Co.,2025-10-09,2025-11-08,1317.07,APAC
INV-11808,Granite Group,2025-05-15,2025-06-14,2339.87,North America
INV-10071,Redwood Holdings,2025-08-09,2025-08-24,2049.31,APAC
INV-12544,Atlas Logistics,2025-02-06,2025-04-07,1121.44,EMEA
INV-10719,Brightpath Logistics,2025-10-05,2025-10-20,1067.15,EMEA
INV-12571,Granite Supply Co.,2025-05-27,2025-07-11,1532.13,North America
INV-10057,Summit Partners,2025-12-09,2026-02-07,695.55,APAC
INV-12554,Cedar Logistics,2025-03-31,2025-05-15,2102.02,LATAM
INV-12766,Granite Logistics,2025-01-21,2025-02-20,3097.37,LATAM
INV-11488,Cascade Logistics,2025-12-01,2025-12-31,303.47,EMEA
INV-12380,Falcon Manufacturing,2025-12-31,2026-02-14,1871.05,EMEA
INV-11898,Vantage Solutions,2025-01-20,2025-02-19,6240.29,LATAM
INV-12484,Meridian Partners,2025-12-14,2026-01-13,742.49,EMEA
INV-10310,Summit Group,2025-01-27,2025-02-26,1234.01,North America
 INV-11833 ,Falcon Supply Co.,2025-03-30,2025-05-29,3490.58,North America
INV-11534,Cascade Logistics,2025-04-16,2025-06-15,1296.16,LATAM
INV-11558,Anchor Manufacturing,2025-02-03,2025-03-05,718.48,APAC
INV-12663,Pinnacle Industries,2025-08-15,2025-09-14,2533.88,APAC
INV-12363,Cedar Logistics,2025-07-19,2025-09-17,376.11,LATAM
INV-10394,Atlas Manufacturing,2025-04-06,2025-06-05,7694.9,APAC
INV-10434,Northgate Industries,2025-12-16,2026-01-15,2823.66,North America
INV-10424,Pinnacle Solutions,2025-11-06,2025-12-06,3548.97,APAC
INV-10843,Crescent Logistics,2025-08-17,2025-09-16,538.91,EMEA
INV-12003,Cascade Supply Co.,2025-07-02,2025-08-31,725.47,LATAM
INV-12111,Ironwood Industries,2025-08-17,2025-10-16,907.14,LATAM
INV-10472,Brightpath Group,2025-05-04,2025-06-03,186.47,APAC
INV-11477,Harbor Holdings,2025-03-29,2025-04-28,1327.62,EMEA
INV-11079,Cedar Group,2025-11-28,2026-01-12,5714.05,EMEA
INV-12487,Redwood Supply Co.,2025-09-13,2025-11-12,1044.8,EMEA
INV-12536,Summit Consulting,2025-12-19,2026-01-03,1135.04,EMEA
INV-10558,Northgate Industries,2025-01-24,2025-02-23,1002.95,North America
INV-12185,Northgate Retail,2025-01-22,2025-02-06,202.21,APAC
INV-11339,Granite Consulting,2025-03-06,2025-04-05,1043.82,APAC
INV-12705,Union Consulting,2025-10-09,2025-11-08,1852.66,LATAM
INV-12645,Harbor Logistics,2025-03-26,2025-04-25,555.2,LATAM
INV-11584,Summit Logistics,2025-08-10,2025-10-09,1564.8,APAC
INV-12002,Pinnacle Partners,2025-03-01,2025-03-31,1299.76,LATAM
INV-10121,Harbor Partners,2025-06-09,2025-06-24,3016.73,North America
INV-11599,Falcon Manufacturing,2025-01-18,2025-02-02,1508.26,LATAM
INV-10839,Redwood Group,2025-01-26,2025-02-25,3589.94,LATAM
INV-12952,Crescent Industries,2025-08-23,2025-09-07,2979.96,APAC
INV-11834,Atlas Holdings,2025-03-02,2025-04-01,1916.8,EMEA
INV-10314,Anchor Manufacturing,2025-06-26,2025-07-26,3078.38,APAC
INV-10991,Summit Consulting,2025-03-27,2025-04-11,1785.66,APAC
INV-10234,Redwood Group,2025-05-02,2025-06-01,823.5,APAC
INV-11095,Pinnacle Consulting,2025-04-05,2025-05-20,2862.29,EMEA
INV-11375,Cedar Solutions,2025-06-30,2025-07-30,5563.89,APAC
INV-10613,Falcon Holdings,2025-09-16,2025-10-16,1904.49,North America
INV-10643,Summit Holdings,2025-07-14,2025-09-12,1171.88,LATAM
INV-10112,Union Logistics,2025-06-17,2025-07-17,1445.39,APAC
INV-11189,Union Partners,2025-03-18,2025-05-02,2428.54,EMEA
INV-12472,Falcon Retail,2025-05-12,2025-07-11,12425.24,North America
INV-10411,Atlas Manufacturing,2025-09-23,2025-10-23,2808.63,LATAM
INV-10219,Northgate Partners,2025-04-27,2025-06-26,956.4,LATAM
INV-11545,Crescent Manufacturing,2025-05-19,2025-06-18,860.93,EMEA
INV-10565,Silverline Retail,2025-10-03,2025-11-02,4363.77,EMEA
INV-12947,Sterling Manufacturing,2025-01-09,2025-02-23,1598.29,EMEA
INV-12832,Bluepeak Consulting,2025-09-16,2025-10-01,644.18,LATAM
INV-12864,Vantage Partners,2025-02-22,2025-04-08,2733.19,EMEA
INV-12588,Ironwood Partners,2025-06-29,2025-08-28,1233.14,LATAM
INV-10473,Crescent Manufacturing,2025-01-25,2025-02-09,378.54,LATAM
INV-11555,Crescent Group,2025-04-29,2025-05-29,1207.33,APAC
INV-11473,Crescent Consulting,2025-12-21,2026-02-19,1312.1,North America
INV-10806,Granite Supply Co.,2025-07-08,2025-08-22,1120.74,EMEA
INV-10388,Brightpath Solutions,2025-03-04,2025-03-19,8010.86,LATAM
INV-10595,Ironwood Industries,2025-09-03,2025-10-03,3766.06,LATAM
INV-10534,Cascade Holdings,2025-09-21,2025-10-21,497.74,LATAM
INV-10568,Atlas Partners,2025-09-30,2025-10-30,597.48,
INV-11232,Pinnacle Manufacturing,2025-10-03,2025-11-17,431.46,LATAM
INV-10611,Granite Consulting,2025-07-31,2025-08-30,2667.59,North America
INV-11299,Redwood Retail,2025-06-27,2025-07-27,1883.06,EMEA
INV-11000,Vantage Logistics,2025-01-25,2025-03-26,2478.29,LATAM
INV-11481,Crescent Partners,2025-03-09,2025-04-08,2835.98,APAC
INV-11327,Union Partners,2025-08-24,2025-10-23,635.62,EMEA
INV-10136,Summit Supply Co.,2025-05-13,2025-06-12,5972.62,APAC
INV-11492,Redwood Group,2025-11-09,2026-01-08,14799.95,EMEA
INV-12904,Brightpath Retail,2025-10-26,2025-11-25,1991.33,EMEA
INV-11279,Northgate Logistics,2025-11-24,2025-12-24,1759.6,LATAM
INV-12272,Redwood Supply Co.,2025-04-18,2025-05-18,954.79,EMEA
INV-10367,Harbor Solutions,2025-08-13,2025-08-28,1811.09,APAC
INV-11804,Union Logistics,2025-04-13,2025-05-13,379.05,APAC
INV-11188,Meridian Partners,2025-01-09,2025-02-08,1209.34,LATAM
INV-10030,Summit Partners,2025-03-03,2025-04-17,1138.51,North America
INV-12518,Union Partners,2025-05-21,2025-07-20,200.86,EMEA
INV-10023,Atlas Retail,2025-08-05,2025-10-04,1573.06,LATAM
INV-12977,Brightpath Group,2025-04-11,2025-05-11,4616.24,North America
INV-12465,Harbor Consulting,2025-09-24,2025-11-08,3236.48,North America
INV-11449,Brightpath Partners,2025-04-07,2025-04-22,4511.81,EMEA
INV-12459,Crescent Partners,2025-12-05,2026-01-04,2320.91,APAC
INV-10184,Brightpath Industries,2025-06-28,2025-07-28,2285.24,APAC
INV-10868,Anchor Logistics,2025-12-27,2026-02-25,2000.22,North America
INV-10189,Union Industries,2025-06-15,2025-06-30,690.82,
INV-10421,Brightpath Logistics,2025-03-15,2025-04-29,9458.54,North America
INV-10171,Falcon Logistics,2025-08-06,2025-08-21,664.77,EMEA
INV-11557,Sterling Logistics,2025-06-16,2025-07-16,3368.51,North America
INV-10461,Crescent Group,2025-04-15,2025-05-15,8675.45,APAC
INV-10044,Atlas Supply Co.,2025-12-18,2026-02-16,1128.91,LATAM
INV-10088,Cedar Holdings,2025-08-06,2025-09-05,1989.97,LATAM
INV-10773,Anchor Consulting,2025-01-08,2025-02-07,2615.39,North America
INV-11675,Cascade Industries,2025-07-27,2025-08-11,6334.96,LATAM
INV-11398,Harbor Consulting,2025-11-01,2025-12-16,617.42,North America
INV-12852,Granite Holdings,2025-06-25,2025-07-25,3133.8,North America
INV-10283,Silverline Retail,2025-07-15,2025-08-29,6169.76,APAC
INV-11577,Meridian Solutions,2025-04-11,2025-05-11,345.98,APAC
INV-10555,Silverline Solutions,2025-08-22,2025-10-06,2005.89,LATAM
INV-12241,,2025-11-30,2026-01-29,1628.32,LATAM
INV-11296,Silverline Industries,2025-10-08,2025-11-07,1354.24,EMEA
INV-10258,Redwood Retail,2025-07-09,2025-09-07,782.97,LATAM
INV-10788,Brightpath Industries,2025-03-02,2025-03-17,2237.83,
INV-12611,Summit Partners,2025-02-28,2025-03-30,2660.77,LATAM
INV-11382,Northgate Group,2025-04-20,2025-05-20,954.21,APAC
INV-10808,Granite Consulting,2025-07-29,2025-08-13,962.11,APAC
INV-11242,Falcon Industries,2025-04-04,2025-06-03,1232.47,LATAM
INV-11223,Bluepeak Supply Co.,2025-02-14,2025-03-16,2618.61,APAC
INV-12469,Redwood Logistics,2025-05-05,2025-06-04,2738.04,North America
INV-12374,Ironwood Supply Co.,2025-02-24,2025-03-26,2325.3,EMEA
INV-12408,Harbor Consulting,2025-08-14,2025-09-13,3123.66,LATAM
INV-12128,Vantage Solutions,2025-02-17,2025-03-04,4035.52,EMEA
INV-10728,Cascade Group,2025-10-21,2025-11-20,2023.98,North America
INV-12740,Harbor Manufacturing,2025-04-07,2025-05-22,3192.56,North America
INV-12849,Pinnacle Solutions,2025-07-12,2025-08-11,856.55,EMEA
INV-12600,Ironwood Manufacturing,2025-03-24,2025-05-23,950.78,LATAM
INV-12695,Summit Retail,2025-06-28,2025-07-13,1999.14,LATAM
INV-12207,,2025-04-30,2025-05-30,5629.1,North America
INV-11765,Sterling Manufacturing,2025-11-27,2025-12-12,1186.24,EMEA
INV-11624,Bluepeak Manufacturing,2025-06-04,2025-07-04,811.33,EMEA
INV-10222,Silverline Solutions,2025-01-24,2025-02-23,275.74,APAC
INV-12568,Northgate Partners,2025-07-28,2025-08-27,2659.84,North America
INV-12888,Brightpath Partners,2025-08-25,2025-09-24,5164.19,LATAM
INV-12668,Meridian Supply Co.,2025-04-07,2025-05-22,488.2,EMEA
INV-12865,Sterling Logistics,2025-04-16,2025-06-15,2138.26,LATAM
INV-12853,Falcon Solutions,2025-03-23,2025-05-07,547.64,North America
INV-11414,Falcon Partners,2025-02-27,2025-04-28,10388.99,EMEA
INV-10194,Sterling Logistics,2025-05-28,2025-06-27,502.61,North America
INV-11656,Cedar Group,2025-01-20,2025-03-21,1134.72,APAC
INV-11764,Northgate Logistics,2025-08-31,2025-09-30,350.1,LATAM
INV-11642,Harbor Holdings,2025-07-12,2025-09-10,5276.4,EMEA
INV-10273,Atlas Supply Co.,2025-01-09,2025-02-08,4216.87,North America
INV-10522,Sterling Retail,2025-05-27,2025-07-26,2413.96,North America
INV-11772,Crescent Manufacturing,2025-03-17,2025-04-16,6805.91,
INV-11062,Cedar Group,2025-03-07,2025-03-22,150.0,APAC
INV-10811,Silverline Retail,2025-02-23,2025-03-25,1251.15,EMEA
INV-12858,Atlas Logistics,2025-12-21,2026-01-20,1202.94,APAC
INV-12009,Summit Partners,2025-08-02,2025-08-17,2679.33,
INV-10928,Falcon Holdings,2025-09-01,2025-10-01,2078.68,North America
INV-11323,Brightpath Consulting,2025-05-17,2025-06-16,1389.29,LATAM
INV-12331,Ironwood Industries,2025-04-16,2025-05-16,1136.18,APAC
INV-10963,Union Industries,2025-05-13,2025-06-12,1766.7,LATAM
INV-12610,Summit Partners,2025-09-19,2025-10-19,4662.88,APAC
INV-11037,Harbor Consulting,2025-11-26,2025-12-26,491.18,LATAM
INV-11125,Falcon Holdings,2025-12-13,2026-02-11,6438.74,North America
INV-11196,Falcon Solutions,2025-08-06,2025-09-05,2200.47,LATAM
INV-11111,Northgate Consulting,2025-10-03,2025-12-02,1246.86,North America
INV-10169,Redwood Supply Co.,2025-12-28,2026-01-27,1186.96,North America
INV-11114,Pinnacle Manufacturing,2025-01-28,2025-02-27,2312.57,North America
INV-12189,Bluepeak Manufacturing,2025-01-24,2025-02-23,1005.94,North America
INV-12829,Atlas Holdings,2025-10-23,2025-11-22,3485.28,LATAM
INV-11770,Meridian Manufacturing,2025-06-06,2025-07-06,2431.68,EMEA
INV-11254,Harbor Industries,2025-03-03,2025-05-02,2072.79,LATAM
INV-12250,Redwood Consulting,2025-08-29,2025-09-28,3393.05,APAC
INV-10953,Summit Manufacturing,2025-08-05,2025-09-04,479.92,LATAM
INV-10368,Ironwood Holdings,2025-12-13,2026-02-11,1497.17,LATAM
INV-10790,Anchor Industries,2025-12-31,2026-02-14,332.0,LATAM
INV-12291,Cascade Solutions,2025-02-13,2025-03-15,7079.86,APAC
INV-10898,Cascade Partners,2025-08-07,2025-08-22,1689.25,LATAM
INV-11948,Bluepeak Manufacturing,2025-12-17,2026-01-01,1441.82,
INV-10352,Falcon Partners,2025-06-23,2025-08-22,5584.89,APAC
INV-11399,Sterling Manufacturing,2025-04-24,2025-05-24,4360.63,LATAM
INV-12474,Brightpath Industries,2025-02-16,2025-04-17,427.12,EMEA
INV-10830,Union Industries,2025-03-31,2025-04-15,1148.71,LATAM
INV-12780,Redwood Supply Co.,2025-02-28,2025-03-30,2279.01,North America
INV-12707,Northgate Logistics,2025-02-12,2025-03-29,1686.48,EMEA
INV-12771,Cascade Supply Co.,2025-05-06,2025-07-05,1229.95,North America
INV-10499,Harbor Solutions,2025-08-03,2025-09-02,673.13,EMEA
INV-12078,Cascade Holdings,2025-12-20,2026-02-18,4374.27,LATAM
INV-10211,Cedar Industries,2025-01-19,2025-02-18,2474.52,APAC
INV-11180,Meridian Group,2025-11-03,2025-12-18,548.27,APAC
INV-11739,Crescent Supply Co.,2025-08-21,2025-09-20,3481.7,LATAM
INV-10228,Pinnacle Holdings,2025-11-23,2025-12-23,561.17,APAC
INV-10366,Northgate Manufacturing,2025-03-20,2025-04-19,1031.64,EMEA
INV-10603,Ironwood Manufacturing,2025-06-01,2025-07-01,3237.79,APAC
INV-12217,Falcon Partners,2025-08-07,2025-10-06,999.2,APAC
INV-12127,Harbor Solutions,2025-12-31,2026-01-30,511.46,North America
INV-12223,Redwood Group,2025-06-21,2025-07-06,2892.2,North America
INV-11403,Silverline Industries,2025-12-24,2026-01-23,4303.28,LATAM
INV-10408,Northgate Consulting,2025-03-05,2025-04-04,1302.26,LATAM
INV-12975,Cascade Supply Co.,2025-09-15,2025-11-14,3361.78,EMEA
INV-10966,Harbor Consulting,2025-12-10,2026-01-09,5410.55,APAC
INV-12253,Ironwood Manufacturing,2025-08-05,2025-09-04,400.99,EMEA
INV-12246,Crescent Supply Co.,2025-04-06,2025-05-06,1626.07,North America
 INV-12423 ,Vantage Solutions,2025-11-30,2025-12-30,1204.17,EMEA
INV-12499,Meridian Industries,2025-05-25,2025-07-24,3014.94,LATAM
INV-10008,Summit Supply Co.,2025-09-21,2025-10-21,2953.34,LATAM
INV-12415,Falcon Industries,2025-04-11,2025-05-11,3699.29,North America
INV-11230,Cedar Industries,2025-10-14,2025-10-29,10823.45,APAC
INV-12811,Union Logistics,2025-10-05,2025-11-04,1332.63,APAC
INV-10416,Summit Manufacturing,2025-12-20,2026-01-19,754.73,LATAM
INV-12686,Vantage Manufacturing,2025-08-07,2025-09-06,1967.54,APAC
INV-10696,Bluepeak Consulting,2025-12-27,2026-01-11,1120.36,North America
INV-10890,Anchor Industries,2025-03-24,2025-05-23,4015.16,North America
INV-12706,Atlas Partners,2025-09-30,2025-11-14,3791.74,LATAM
INV-10200,Silverline Partners,2025-09-05,2025-10-05,529.18,LATAM
INV-10284,Summit Solutions,2025-08-21,2025-10-05,485.88,North America
INV-10232,Redwood Supply Co.,2025-12-20,2026-01-19,1798.69,APAC
INV-12770,Pinnacle Partners,2025-05-15,2025-07-14,1240.39,North America
INV-11378,Falcon Solutions,2025-07-12,2025-08-26,3774.09,APAC
INV-10097 ,Granite Consulting,2025-03-12,2025-04-11,1932.38,LATAM
INV-11374,Summit Group,2025-09-16,2025-10-16,346.47,LATAM
INV-12586,Pinnacle Holdings,2025-07-02,2025-07-17,842.94,APAC
INV-12882,Ironwood Manufacturing,2025-06-12,2025-07-12,219.5,EMEA
INV-11256,Union Logistics,2025-12-12,2026-01-11,498.36,
INV-11767,Redwood Consulting,2025-07-30,2025-09-13,10444.68,APAC
INV-12754,Atlas Solutions,2025-08-18,2025-09-17,1292.39,APAC
INV-12881,Northgate Logistics,2025-10-21,2025-12-20,197.47,LATAM
INV-12604,Meridian Consulting,2025-03-09,2025-03-24,507.4,North America
INV-11426,Sterling Manufacturing,2025-02-25,2025-03-12,252.21,LATAM
INV-12398,Cascade Manufacturing,2025-11-19,2025-12-04,599.71,LATAM
INV-10105,Cedar Group,2025-09-06,2025-09-21,1280.29,APAC
INV-11284,Ironwood Partners,2025-07-31,2025-08-30,3501.8,North America
INV-11996,Harbor Industries,2025-11-10,2025-12-10,3878.23,APAC
INV-11030,Harbor Solutions,2025-09-07,2025-09-22,589.62,LATAM
INV-11371,Bluepeak Consulting,2025-02-24,2025-04-25,1266.93,
INV-12270,Northgate Group,2025-05-15,2025-05-30,1375.58,EMEA
INV-12467,Bluepeak Group,2025-12-11,2026-01-25,744.75,EMEA
INV-10227,Granite Consulting,2025-10-26,2025-11-25,1568.46,LATAM
INV-12435,Union Retail,2025-12-24,2026-01-23,1813.07,EMEA
INV-12313,Ironwood Group,2025-06-06,2025-08-05,1820.86,LATAM
INV-11081,Pinnacle Group,2025-07-15,2025-08-14,1081.62,APAC
INV-11603,Anchor Industries,2025-05-06,2025-06-05,827.68,APAC
INV-11641,Cascade Holdings,2025-12-29,2026-01-13,1512.92,EMEA
INV-11129,Northgate Industries,2025-04-18,2025-06-17,1397.27,EMEA
INV-10652,Redwood Logistics,2025-10-20,2025-12-04,4080.23,LATAM
INV-11104,Redwood Retail,2025-07-17,2025-08-16,1305.54,APAC
INV-12816,Cedar Industries,2025-11-21,2025-12-21,3080.16,North America
INV-12137,Redwood Supply Co.,2025-12-22,2026-01-21,1622.41,LATAM
INV-10465,Summit Partners,2025-05-17,2025-06-16,1337.96,EMEA
INV-12354,Northgate Retail,2025-12-10,2026-02-08,432.96,LATAM
INV-11252,Cedar Industries,2025-10-04,2025-10-19,3134.35,APAC
INV-12169,Redwood Logistics,2025-06-07,2025-07-07,1199.17,North America
INV-10694,Cedar Group,2025-10-31,2025-11-30,2576.9,North America
INV-11611,Atlas Manufacturing,2025-05-27,2025-06-26,1138.39,EMEA
INV-12085,Atlas Partners,2025-08-09,2025-08-24,901.91,North America
INV-10213,Crescent Group,2025-01-08,2025-03-09,3493.3,LATAM
INV-10013,Sterling Holdings,2025-12-11,2026-02-09,1840.45,North America
INV-12922,Falcon Retail,2025-05-17,2025-06-01,2894.32,LATAM
INV-10423,Falcon Manufacturing,2025-07-05,2025-08-04,1183.15,North America
INV-12799,Crescent Partners,2025-09-24,2025-11-23,1070.98,LATAM
INV-12755,Summit Solutions,2025-07-04,2025-08-18,1384.99,North America
INV-12657,Cedar Solutions,2025-02-12,2025-04-13,554.05,APAC
INV-10742,Pinnacle Holdings,2025-01-24,2025-02-08,467.96,North America
INV-10832,Cascade Retail,2025-02-18,2025-03-20,647.56,EMEA
INV-11831,Redwood Solutions,2025-06-09,2025-08-08,2800.05,EMEA
INV-11625,Cedar Group,2025-07-14,2025-09-12,7990.18,LATAM
INV-10510,Vantage Manufacturing,2025-07-22,2025-08-21,700.75,APAC
INV-10645,Cascade Solutions,2025-01-03,2025-02-02,1186.58,APAC
INV-10598,Redwood Solutions,2025-06-07,2025-07-07,613.46,LATAM
INV-10908,Northgate Industries,2025-02-13,2025-04-14,2897.57,LATAM
INV-10745,Summit Group,2025-11-29,2025-12-29,2358.76,APAC
INV-12358,Northgate Holdings,2025-04-01,2025-05-01,1684.21,LATAM
INV-12890,Meridian Group,2025-06-22,2025-08-21,2089.52,North America
INV-10519,Union Retail,2025-12-15,2026-01-14,1618.73,EMEA
INV-11065,Crescent Supply Co.,2025-08-20,2025-09-19,1068.28,LATAM
INV-10574,Brightpath Logistics,2025-01-23,2025-02-22,1215.38,EMEA
INV-12743,Vantage Partners,2025-06-11,2025-06-26,1539.42,North America
INV-12188,Cascade Industries,2025-06-29,2025-08-28,1164.46,APAC
INV-12634,Sterling Holdings,2025-12-27,2026-01-26,1958.98,North America
INV-12915,Redwood Supply Co.,2025-06-09,2025-08-08,2743.41,EMEA
INV-12141,Summit Holdings,2025-01-21,2025-03-07,1716.92,North America
INV-10124,,2025-12-23,2026-01-22,419.19,North America
INV-12762,Ironwood Consulting,2025-05-24,2025-07-08,717.75,APAC
INV-10221,Ironwood Logistics,2025-03-27,2025-05-26,11886.91,North America
INV-12926,Summit Retail,2025-01-28,2025-02-27,1857.55,APAC
INV-10359,Vantage Supply Co.,2025-12-10,2026-02-08,1979.2,North America
INV-10762,Meridian Holdings,2025-10-29,2025-12-28,1652.11,APAC
INV-12669,Northgate Group,2025-11-28,2025-12-28,2433.46,APAC
INV-10406,Falcon Industries,2025-05-10,2025-05-25,2719.3,APAC
INV-10260,Meridian Supply Co.,2025-12-02,2025-12-17,2972.54,LATAM
INV-12789,Meridian Manufacturing,2025-09-26,2025-10-26,981.9,EMEA
INV-12030,Northgate Partners,2025-11-19,2025-12-19,951.01,North America
INV-12409,Northgate Group,2025-03-21,2025-04-20,3072.53,LATAM
INV-12546,Granite Manufacturing,2025-08-03,2025-09-02,2185.64,LATAM
INV-11890,Anchor Holdings,2025-06-14,2025-06-29,1461.17,North America
INV-12424,Crescent Logistics,2025-05-05,2025-06-04,1423.5,APAC
INV-12850,Ironwood Group,2025-04-03,2025-05-03,911.22,EMEA
INV-11511,Cedar Logistics,2025-05-11,2025-05-26,529.79,APAC
INV-11012,Vantage Industries,2025-05-01,2025-05-16,1768.42,North America
INV-12734,Union Industries,2025-12-01,2026-01-30,670.6,LATAM
INV-12341,Summit Solutions,2025-05-08,2025-06-07,2776.5,LATAM
INV-10457,Sterling Manufacturing,2025-11-18,2026-01-02,1344.36,APAC
INV-10463,Cascade Group,2025-03-08,2025-04-07,788.59,North America
INV-12513,Union Logistics,2025-08-26,2025-10-25,2425.99,APAC
INV-12178,Granite Consulting,2025-01-15,2025-02-14,1748.07,North America
INV-11652,Meridian Consulting,2025-11-11,2026-01-10,1984.69,LATAM
INV-10382,Brightpath Industries,2025-06-13,2025-06-28,863.11,EMEA
INV-10287,Bluepeak Supply Co.,2025-06-23,2025-07-23,1349.97,LATAM
